id,type,pid,rec_field,name,tag_type,utag_flag,tag_show,status,created_at,updated_at
360,4,0,content_teach,场景,1,1,1,1,2019-06-26 16:34:22,2019-06-26 16:34:22
361,4,360,content_teach,表演,1,1,1,1,2019-06-26 16:34:22,2019-06-26 16:34:22
362,4,360,content_teach,教学,1,1,1,1,2019-06-26 16:34:22,2019-06-26 16:34:22
363,4,360,content_teach,比赛,1,1,1,1,2019-06-26 16:34:22,2019-06-26 16:34:22
364,4,360,content_teach,日常习作,1,1,1,1,2019-06-26 16:34:22,2019-06-26 16:34:22
365,4,360,content_teach,其他,1,1,1,1,2019-06-26 16:34:22,2019-06-26 16:34:22
366,5,0,province,北京市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
367,5,366,city,北京市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
368,5,0,province,天津市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
369,5,368,city,天津市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
370,5,0,province,河北省,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
371,5,370,city,石家庄市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
372,5,370,city,唐山市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
373,5,370,city,秦皇岛市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
374,5,370,city,邯郸市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
375,5,370,city,邢台市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
376,5,370,city,保定市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
377,5,370,city,张家口市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
378,5,370,city,承德市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
379,5,370,city,沧州市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
380,5,370,city,廊坊市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
381,5,370,city,衡水市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
382,5,0,province,山西省,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
383,5,382,city,太原市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
384,5,382,city,大同市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
385,5,382,city,阳泉市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
386,5,382,city,长治市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
387,5,382,city,晋城市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
388,5,382,city,朔州市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
389,5,382,city,晋中市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
390,5,382,city,运城市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
391,5,382,city,忻州市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
392,5,382,city,临汾市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
393,5,382,city,吕梁市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
394,5,0,province,内蒙古自治区,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
395,5,394,city,呼和浩特市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
396,5,394,city,包头市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
397,5,394,city,乌海市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
398,5,394,city,赤峰市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
399,5,394,city,通辽市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
400,5,394,city,鄂尔多斯市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
401,5,394,city,呼伦贝尔市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
402,5,394,city,巴彦淖尔市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
403,5,394,city,乌兰察布市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
404,5,394,city,兴安盟,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
405,5,394,city,锡林郭勒盟,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
406,5,394,city,阿拉善盟,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
407,5,0,province,辽宁省,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
408,5,407,city,沈阳市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
409,5,407,city,大连市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
410,5,407,city,鞍山市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
411,5,407,city,抚顺市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
412,5,407,city,本溪市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
413,5,407,city,丹东市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
414,5,407,city,锦州市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
415,5,407,city,营口市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
416,5,407,city,阜新市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
417,5,407,city,辽阳市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
418,5,407,city,盘锦市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
419,5,407,city,铁岭市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
420,5,407,city,朝阳市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
421,5,407,city,葫芦岛市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
422,5,0,province,吉林省,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
423,5,422,city,长春市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
424,5,422,city,吉林市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
425,5,422,city,四平市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
426,5,422,city,辽源市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
427,5,422,city,通化市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
428,5,422,city,白山市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
429,5,422,city,松原市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
430,5,422,city,白城市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
431,5,422,city,延边朝鲜族自治州,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
432,5,0,province,黑龙江省,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
433,5,432,city,哈尔滨市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
434,5,432,city,齐齐哈尔市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
435,5,432,city,鸡西市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
436,5,432,city,鹤岗市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
437,5,432,city,双鸭山市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
438,5,432,city,大庆市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
439,5,432,city,伊春市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
440,5,432,city,佳木斯市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
441,5,432,city,七台河市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
442,5,432,city,牡丹江市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
443,5,432,city,黑河市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
444,5,432,city,绥化市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
445,5,432,city,大兴安岭地区,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
446,5,0,province,上海市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
447,5,446,city,上海市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
448,5,0,province,江苏省,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
449,5,448,city,南京市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
450,5,448,city,无锡市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
451,5,448,city,徐州市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
452,5,448,city,常州市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
453,5,448,city,苏州市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
454,5,448,city,南通市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
455,5,448,city,连云港市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
456,5,448,city,淮安市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
457,5,448,city,盐城市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
458,5,448,city,扬州市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
459,5,448,city,镇江市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
460,5,448,city,泰州市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
461,5,448,city,宿迁市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
462,5,0,province,浙江省,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
463,5,462,city,杭州市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
464,5,462,city,宁波市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
465,5,462,city,温州市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
466,5,462,city,嘉兴市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
467,5,462,city,湖州市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
468,5,462,city,绍兴市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
469,5,462,city,金华市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
470,5,462,city,衢州市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
471,5,462,city,舟山市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
472,5,462,city,台州市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
473,5,462,city,丽水市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
474,5,0,province,安徽省,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
475,5,474,city,合肥市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
476,5,474,city,芜湖市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
477,5,474,city,蚌埠市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
478,5,474,city,淮南市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
479,5,474,city,马鞍山市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
480,5,474,city,淮北市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
481,5,474,city,铜陵市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
482,5,474,city,安庆市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
483,5,474,city,黄山市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
484,5,474,city,滁州市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
485,5,474,city,阜阳市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
486,5,474,city,宿州市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
487,5,474,city,六安市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
488,5,474,city,亳州市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
489,5,474,city,池州市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
490,5,474,city,宣城市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
491,5,0,province,福建省,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
492,5,491,city,福州市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
493,5,491,city,厦门市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
494,5,491,city,莆田市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
495,5,491,city,三明市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
496,5,491,city,泉州市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
497,5,491,city,漳州市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
498,5,491,city,南平市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
499,5,491,city,龙岩市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
500,5,491,city,宁德市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
501,5,0,province,江西省,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
502,5,501,city,南昌市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
503,5,501,city,景德镇市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
504,5,501,city,萍乡市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
505,5,501,city,九江市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
506,5,501,city,新余市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
507,5,501,city,鹰潭市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
508,5,501,city,赣州市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
509,5,501,city,吉安市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
510,5,501,city,宜春市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
511,5,501,city,抚州市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
512,5,501,city,上饶市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
513,5,0,province,山东省,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
514,5,513,city,济南市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
515,5,513,city,青岛市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
516,5,513,city,淄博市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
517,5,513,city,枣庄市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
518,5,513,city,东营市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
519,5,513,city,烟台市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
520,5,513,city,潍坊市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
521,5,513,city,济宁市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
522,5,513,city,泰安市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
523,5,513,city,威海市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
524,5,513,city,日照市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
525,5,513,city,莱芜市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
526,5,513,city,临沂市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
527,5,513,city,德州市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
528,5,513,city,聊城市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
529,5,513,city,滨州市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
530,5,513,city,菏泽市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
531,5,0,province,湖南省,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
532,5,531,city,长沙市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
533,5,531,city,株洲市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
534,5,531,city,湘潭市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
535,5,531,city,衡阳市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
536,5,531,city,邵阳市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
537,5,531,city,岳阳市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
538,5,531,city,常德市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
539,5,531,city,张家界市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
540,5,531,city,益阳市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
541,5,531,city,郴州市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
542,5,531,city,永州市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
543,5,531,city,怀化市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
544,5,531,city,娄底市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
545,5,531,city,湘西土家族苗族自治州,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
546,5,0,province,广东省,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
547,5,546,city,广州市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
548,5,546,city,韶关市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
549,5,546,city,深圳市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
550,5,546,city,珠海市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
551,5,546,city,汕头市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
552,5,546,city,佛山市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
553,5,546,city,江门市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
554,5,546,city,湛江市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
555,5,546,city,茂名市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
556,5,546,city,肇庆市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
557,5,546,city,惠州市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
558,5,546,city,梅州市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
559,5,546,city,汕尾市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
560,5,546,city,河源市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
561,5,546,city,阳江市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
562,5,546,city,清远市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
563,5,546,city,东莞市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
564,5,546,city,中山市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
565,5,546,city,潮州市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
566,5,546,city,揭阳市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
567,5,546,city,云浮市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
568,5,0,province,广西壮族自治区,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
569,5,568,city,南宁市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
570,5,568,city,柳州市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
571,5,568,city,桂林市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
572,5,568,city,梧州市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
573,5,568,city,北海市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
574,5,568,city,防城港市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
575,5,568,city,钦州市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
576,5,568,city,贵港市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
577,5,568,city,玉林市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
578,5,568,city,百色市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
579,5,568,city,贺州市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
580,5,568,city,河池市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
581,5,568,city,来宾市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
582,5,568,city,崇左市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
583,5,0,province,重庆市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
584,5,583,city,重庆市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
585,5,0,province,四川省,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
586,5,585,city,成都市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
587,5,585,city,自贡市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
588,5,585,city,攀枝花市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
589,5,585,city,泸州市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
590,5,585,city,德阳市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
591,5,585,city,绵阳市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
592,5,585,city,广元市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
593,5,585,city,遂宁市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
594,5,585,city,内江市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
595,5,585,city,乐山市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
596,5,585,city,南充市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
597,5,585,city,眉山市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
598,5,585,city,宜宾市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
599,5,585,city,广安市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
600,5,585,city,达州市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
601,5,585,city,雅安市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
602,5,585,city,巴中市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
603,5,585,city,资阳市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
604,5,585,city,阿坝藏族羌族自治州,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
605,5,585,city,甘孜藏族自治州,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
606,5,585,city,凉山彝族自治州,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
607,5,0,province,贵州省,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
608,5,607,city,贵阳市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
609,5,607,city,六盘水市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
610,5,607,city,遵义市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
611,5,607,city,安顺市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
612,5,607,city,毕节市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
613,5,607,city,铜仁市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
614,5,607,city,黔西南布依族苗族自治州,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
615,5,607,city,黔东南苗族侗族自治州,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
616,5,607,city,黔南布依族苗族自治州,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
617,5,0,province,云南省,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
618,5,617,city,昆明市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
619,5,617,city,曲靖市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
620,5,617,city,玉溪市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
621,5,617,city,保山市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
622,5,617,city,昭通市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
623,5,617,city,丽江市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
624,5,617,city,普洱市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
625,5,617,city,临沧市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
626,5,617,city,楚雄彝族自治州,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
627,5,617,city,红河哈尼族彝族自治州,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
628,5,617,city,文山壮族苗族自治州,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
629,5,617,city,西双版纳傣族自治州,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
630,5,617,city,大理白族自治州,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
631,5,617,city,德宏傣族景颇族自治州,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
632,5,617,city,怒江傈僳族自治州,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
633,5,617,city,迪庆藏族自治州,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
634,5,0,province,西藏自治区,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
635,5,634,city,拉萨市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
636,5,634,city,日喀则市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
637,5,634,city,昌都市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
638,5,634,city,林芝市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
639,5,634,city,山南市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
640,5,634,city,那曲市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
641,5,634,city,阿里地区,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
642,5,0,province,陕西省,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
643,5,642,city,西安市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
644,5,642,city,铜川市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
645,5,642,city,宝鸡市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
646,5,642,city,咸阳市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
647,5,642,city,渭南市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
648,5,642,city,延安市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
649,5,642,city,汉中市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
650,5,642,city,榆林市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
651,5,642,city,安康市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
652,5,642,city,商洛市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
